year,source_file,sheet_id,title,csv_path,rows,cols
2022,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2022.xlsx",6.17,Condutores vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2022\6.17.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",1,"Sinistralidade em Portugal, 2023 vs 2019",data\processed\xlsx_raw\2023\1.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",2,"Sinistralidade em Portugal, 2023 vs 2022",data\processed\xlsx_raw\2023\2.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",3,Evolução da Sinistralidade no Continente,data\processed\xlsx_raw\2023\3.csv,42,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",4 e 5,,data\processed\xlsx_raw\2023\4 e 5.csv,53,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",6,Sinistralidade no Continente por dia da semana,data\processed\xlsx_raw\2023\6.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",7,Sinistralidade no Continente por período horário,data\processed\xlsx_raw\2023\7.csv,16,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",8,Sinistralidade no Continente por fatores atmosféricos,data\processed\xlsx_raw\2023\8.csv,17,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",9 e 10,,data\processed\xlsx_raw\2023\9 e 10.csv,23,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",11 e 12,,data\processed\xlsx_raw\2023\11 e 12.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",13 e 14,,data\processed\xlsx_raw\2023\13 e 14.csv,35,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",15,Sinistralidade no Continente por distrito,data\processed\xlsx_raw\2023\15.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",16 e 17,,data\processed\xlsx_raw\2023\16 e 17.csv,32,21
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",18,Sinistralidade no Continente por categoria de veículo,data\processed\xlsx_raw\2023\18.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",19 e 20,,data\processed\xlsx_raw\2023\19 e 20.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",21,Vítimas mortais por entidade gestora de via (EGV),data\processed\xlsx_raw\2023\21.csv,24,19
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",22,"Evolução da venda de combustível rodoviário, por tipo, 2023 vs 2022",data\processed\xlsx_raw\2023\22.csv,20,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",23,Condutores e veículos fiscalizados,data\processed\xlsx_raw\2023\23.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",24,Infrações,data\processed\xlsx_raw\2023\24.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",25,Tipologia de infrações,data\processed\xlsx_raw\2023\25.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",26,Infrações por excesso de velocidade,data\processed\xlsx_raw\2023\26.csv,36,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",27,Infrações por influência de álcool,data\processed\xlsx_raw\2023\27.csv,35,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",28,Detenções,data\processed\xlsx_raw\2023\28.csv,34,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",29,Distribuição de condutores com perda de pontos pelo n.º de pontos disponíveis,data\processed\xlsx_raw\2023\29.csv,35,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 24h, fiscalização e contraordenações rodoviárias 2023.xlsx",30,Número de cartas cassadas,data\processed\xlsx_raw\2023\30.csv,21,27
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.1,Sinistralidade em Portugal por mês,data\processed\xlsx_raw\2023\1.1.csv,30,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.2,Sinistralidade em Portugal por dia da semana,data\processed\xlsx_raw\2023\1.2.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.3,Sinistralidade em Portugal por período horário,data\processed\xlsx_raw\2023\1.3.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.4,Sinistralidade em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2023\1.4.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.5,Sinistralidade em Portugal por condições de luminosidade,data\processed\xlsx_raw\2023\1.5.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.6,Sinistralidade em Portugal por natureza do acidente,data\processed\xlsx_raw\2023\1.6.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.7,Sinistralidade em Portugal por natureza detalhada do acidente,data\processed\xlsx_raw\2023\1.7.csv,33,18
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.8,Sinistralidade em Portugal por localização do acidente,data\processed\xlsx_raw\2023\1.8.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.9,Sinistralidade em Portugal por tipo de via,data\processed\xlsx_raw\2023\1.9.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",1.10,Sinistralidade em Portugal por distrito e R.A.,data\processed\xlsx_raw\2023\1.10.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",2.1,Veículos intervenientes em acidentes com vítimas em Portugal por categoria e natureza do acidente,data\processed\xlsx_raw\2023\2.1.csv,33,18
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",2.2,Veículos intervenientes em acidentes com vítimas em Portugal por categoria e idade do veículo,data\processed\xlsx_raw\2023\2.2.csv,33,25
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",2.3,Veículos intervenientes em acidentes com vítimas em Portugal por NUTS I e categoria de veículo,data\processed\xlsx_raw\2023\2.3.csv,40,20
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",3.1,Vítimas em Portugal por categoria de utente,data\processed\xlsx_raw\2023\3.1.csv,33,23
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",3.2,Vítimas em Portugal por categoria de veículo,data\processed\xlsx_raw\2023\3.2.csv,33,23
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",3.3,Vítimas em Portugal por sexo,data\processed\xlsx_raw\2023\3.3.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",3.4,Vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2023\3.4.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",3.5,"Vítimas mortais em Portugal por milhão de habitantes, segundo o grupo etário",data\processed\xlsx_raw\2023\3.5.csv,33,12
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.1,Peões vítimas em Portugal por regiões NUTS I,data\processed\xlsx_raw\2023\4.1.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.2,"Evolução peões vítimas em Portugal, 2019 a 2023",data\processed\xlsx_raw\2023\4.2.csv,33,7
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.3,Peões vítimas em Portugal por mês,data\processed\xlsx_raw\2023\4.3.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.4,Peões vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2023\4.4.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.5,Peões vítimas em Portugal por período horário,data\processed\xlsx_raw\2023\4.5.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.6,Peões vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2023\4.6.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.7,Peões vítimas em Portugal segundo a luminosidade,data\processed\xlsx_raw\2023\4.7.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.8,Peões vítimas em Portugal segundo a localização,data\processed\xlsx_raw\2023\4.8.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.9,Peões vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2023\4.9.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.10,Peões vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2023\4.10.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.11,Peões vítimas em Portugal por ação do peão,data\processed\xlsx_raw\2023\4.11.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.12,Peões vítimas em Portugal por sexo,data\processed\xlsx_raw\2023\4.12.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",4.13,Peões vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2023\4.13.csv,34,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.1,"Passageiros vítimas em Portugal, por NUTS I",data\processed\xlsx_raw\2023\5.1.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.2,"Passageiros vítimas em Portugal, 2019 a 2023",data\processed\xlsx_raw\2023\5.2.csv,33,6
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.3,Passageiros vítimas em Portugal por mês,data\processed\xlsx_raw\2023\5.3.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.4,Passageiros vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2023\5.4.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.5,Passageiros vítimas em Portugal por período horário,data\processed\xlsx_raw\2023\5.5.csv,34,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.6,Passageiros vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2023\5.6.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.7,Passageiros vítimas em Portugal por luminosidade,data\processed\xlsx_raw\2023\5.7.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.8,Passageiros vítimas em Portugal por natureza do acidente,data\processed\xlsx_raw\2023\5.8.csv,32,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.9,Passageiros vítimas em Portugal por localização,data\processed\xlsx_raw\2023\5.9.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.10,Passageiros vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2023\5.10.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.11,Passageiros vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2023\5.11.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.12,Passageiros vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2023\5.12.csv,34,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.13,Passageiros vítimas em Portugal por acesssório de segurança,data\processed\xlsx_raw\2023\5.13.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",5.14,Passageiros vítimas em Portugal por sexo,data\processed\xlsx_raw\2023\5.14.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.1,Condutores vítimas em Portugal por região NUTS I,data\processed\xlsx_raw\2023\6.1.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.2,"Evolução dos condutores vítimas em Portugal, 2019 a 2023",data\processed\xlsx_raw\2023\6.2.csv,33,7
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.3,Condutores vítimas em Portugal por mês,data\processed\xlsx_raw\2023\6.3.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.4,Condutores vítimas em Portugal por dia da semana,data\processed\xlsx_raw\2023\6.4.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.5,Condutores vítimas em Portugal por período horário,data\processed\xlsx_raw\2023\6.5.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.6,Condutores vítimas em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2023\6.6.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.7,Condutores vítimas em Portugal por luminosidade,data\processed\xlsx_raw\2023\6.7.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.8,Condutores vítimas em Portugal por natureza do acidente,data\processed\xlsx_raw\2023\6.8.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.9,Condutores vítimas em Portugal por localização,data\processed\xlsx_raw\2023\6.9.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.10,Condutores vítimas em Portugal por tipo de via,data\processed\xlsx_raw\2023\6.10.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.11,Condutores vítimas em Portugal por distrito e R.A.,data\processed\xlsx_raw\2023\6.11.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.12,Condutores vítimas em Portugal por situação da licença de condução,data\processed\xlsx_raw\2023\6.12.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.13,Condutores vítimas em Portugal por categoria de veículo,data\processed\xlsx_raw\2023\6.13.csv,33,23
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.14,Condutores vítimas em Portugal por ações dos condutores,data\processed\xlsx_raw\2023\6.14.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.15,Condutores vítimas em Portugal por sexo,data\processed\xlsx_raw\2023\6.15.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.16,Condutores vítimas em Portugal por acessórios de segurança,data\processed\xlsx_raw\2023\6.16.csv,33,17
2023,"Cópia de Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2023.xlsx",6.17,Condutores vítimas em Portugal por grupo etário,data\processed\xlsx_raw\2023\6.17.csv,33,27
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.1,Sinistralidade em Portugal por mês,data\processed\xlsx_raw\2024\1.1.csv,30,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.2,Sinistralidade em Portugal por dia da semana,data\processed\xlsx_raw\2024\1.2.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.3,Sinistralidade em Portugal por período horário,data\processed\xlsx_raw\2024\1.3.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.4,Sinistralidade em Portugal por fatores atmosféricos,data\processed\xlsx_raw\2024\1.4.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.5,Sinistralidade em Portugal por condições de luminosidade,data\processed\xlsx_raw\2024\1.5.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.6,Sinistralidade em Portugal por natureza do acidente,data\processed\xlsx_raw\2024\1.6.csv,33,17
2024,"Anexo ao Relatório Anual de Sinistralidade a 30 dias, fiscalização e contraordenações rodoviárias 2024.xlsx",1.7,Sinistralidade em Portugal por natureza detalhada do acidente,data\processed\xlsx_raw\2024\1.7.csv,33,18
